time,minx,maxx,miny,maxy,G1x,G1y,G2x,G2y,HAx,HAy,HOx,HOy
1393171861824,529.5,582.5,-54.5,423,529.5,423,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1393171870429,400.6675055888751,677.1698636752509,-54.5,448.28940764812296,400.6675055888751,365.8761581384638,677.1698636752509,448.28940764812296,582.5,-54.5,529.5,-54.5
1393171881913,400.6675055888751,582.5,-54.5,458.9004585562791,400.6675055888751,365.8761581384638,560.8204036929566,458.9004585562791,582.5,-54.5,529.5,-54.5
1393171888093,400.6675055888751,582.5,-54.5,462.48549053020474,400.6675055888751,365.8761581384638,567.0079710231372,462.48549053020474,582.5,-54.5,529.5,-54.5
1393171890063,400.6675055888751,582.5,-54.5,463.04315360750104,400.6675055888751,365.8761581384638,566.8892009638433,463.04315360750104,582.5,-54.5,529.5,-54.5
1393171890758,400.6675055888751,582.5,-54.5,463.41321360322513,400.6675055888751,365.8761581384638,565.4682215129792,463.41321360322513,582.5,-54.5,529.5,-54.5
1393171911937,400.6675055888751,582.5,-54.5,461.84181718523223,400.6675055888751,365.8761581384638,567.457067681274,461.84181718523223,582.5,-54.5,529.5,-54.5
1393171915309,400.6675055888751,582.5,-54.5,462.90161263195296,400.6675055888751,365.8761581384638,566.9741959170973,462.90161263195296,582.5,-54.5,529.5,-54.5
1393171916779,400.6675055888751,582.5,-54.5,462.37486078535494,400.6675055888751,365.8761581384638,567.0182783530333,462.37486078535494,582.5,-54.5,529.5,-54.5
1393171917328,400.6675055888751,582.5,-54.5,462.0936489421372,400.6675055888751,365.8761581384638,577.1877149477475,462.0936489421372,582.5,-54.5,529.5,-54.5
1393171920610,400.6675055888751,582.5,-54.5,462.1505057857282,400.6675055888751,365.8761581384638,567.912471266573,462.1505057857282,582.5,-54.5,529.5,-54.5
1393171923811,400.6675055888751,582.5,-54.5,462.57717975813875,400.6675055888751,365.8761581384638,567.5162919537597,462.57717975813875,582.5,-54.5,529.5,-54.5
1393171932832,400.6675055888751,582.5,-54.5,462.07035283408084,400.6675055888751,365.8761581384638,566.6763308084614,462.07035283408084,582.5,-54.5,529.5,-54.5
1393171939232,400.6675055888751,582.5,-54.5,461.7495750955741,400.6675055888751,365.8761581384638,566.7574859541991,461.7495750955741,582.5,-54.5,529.5,-54.5
1393171946411,400.6675055888751,582.5,-54.5,463.24952682743105,400.6675055888751,365.8761581384638,566.537450313305,463.24952682743105,582.5,-54.5,529.5,-54.5
1393171947047,400.6675055888751,582.5,-54.5,461.7698812019356,400.6675055888751,365.8761581384638,563.9562027683347,461.7698812019356,582.5,-54.5,529.5,-54.5
1393171948976,400.6675055888751,582.5,-54.5,461.3144559995703,400.6675055888751,365.8761581384638,565.6598198749067,461.3144559995703,582.5,-54.5,529.5,-54.5
1393171952651,400.6675055888751,582.5,-54.5,462.37106713280446,400.6675055888751,365.8761581384638,565.8773974968906,462.37106713280446,582.5,-54.5,529.5,-54.5
1393171964023,400.6675055888751,582.5,-54.5,462.90056276337646,400.6675055888751,365.8761581384638,564.7452662383724,462.90056276337646,582.5,-54.5,529.5,-54.5
1393171980763,400.6675055888751,582.5,-54.5,461.9627111967841,400.6675055888751,365.8761581384638,565.5787377522906,461.9627111967841,582.5,-54.5,529.5,-54.5
1393171993978,220.24003039478646,582.5,-54.5,468.9487937471274,344.35710277727406,372.63824532579713,220.24003039478646,468.9487937471274,582.5,-54.5,529.5,-54.5
1393171995323,180.6393482253427,582.5,-54.5,461.68092811468,344.35710277727406,372.63824532579713,180.6393482253427,461.68092811468,582.5,-54.5,529.5,-54.5
1393171997293,175.45276213306818,582.5,-54.5,463.3447548505453,344.35710277727406,372.63824532579713,175.45276213306818,463.3447548505453,582.5,-54.5,529.5,-54.5
1393172000965,174.2456424203558,582.5,-54.5,462.65034449651876,344.35710277727406,372.63824532579713,174.2456424203558,462.65034449651876,582.5,-54.5,529.5,-54.5
1393172002931,173.8592613713938,582.5,-54.5,461.3599952189138,344.35710277727406,372.63824532579713,173.8592613713938,461.3599952189138,582.5,-54.5,529.5,-54.5
1393172012088,176.3897085065763,582.5,-54.5,463.0092153429266,344.35710277727406,372.63824532579713,176.3897085065763,463.0092153429266,582.5,-54.5,529.5,-54.5
1393172023695,174.86565826571086,582.5,-54.5,461.40089935632693,344.35710277727406,372.63824532579713,174.86565826571086,461.40089935632693,582.5,-54.5,529.5,-54.5
1393172024363,175.21037419014692,582.5,-54.5,461.597835436424,344.35710277727406,372.63824532579713,175.21037419014692,461.597835436424,582.5,-54.5,529.5,-54.5
1393172033142,175.24973460264027,582.5,-54.5,462.65652943310295,344.35710277727406,372.63824532579713,175.24973460264027,462.65652943310295,582.5,-54.5,529.5,-54.5
1393172039689,174.86691170008828,582.5,-54.5,462.0835204297589,344.35710277727406,372.63824532579713,174.86691170008828,462.0835204297589,582.5,-54.5,529.5,-54.5
1393172040036,175.1410204878398,582.5,-54.5,461.85019605665434,344.35710277727406,372.63824532579713,175.1410204878398,461.85019605665434,582.5,-54.5,529.5,-54.5
1393172046105,174.94996683873626,582.5,-54.5,462.47920310850725,344.35710277727406,372.63824532579713,174.94996683873626,462.47920310850725,582.5,-54.5,529.5,-54.5
1393172062128,173.75240773944915,582.5,-54.5,461.6047624716896,344.35710277727406,372.63824532579713,173.75240773944915,461.6047624716896,582.5,-54.5,529.5,-54.5
1393172064104,174.39108097609983,582.5,-54.5,462.9021310528201,344.35710277727406,372.63824532579713,174.39108097609983,462.9021310528201,582.5,-54.5,529.5,-54.5
1393172064422,174.70187410444237,582.5,-54.5,461.8936494492268,344.35710277727406,372.63824532579713,174.70187410444237,461.8936494492268,582.5,-54.5,529.5,-54.5
1393172070838,170.15395260690457,582.5,-54.5,462.4748755088001,344.35710277727406,372.63824532579713,170.15395260690457,462.4748755088001,582.5,-54.5,529.5,-54.5
1393172073707,174.98061095977755,582.5,-54.5,461.24439152466596,344.35710277727406,372.63824532579713,174.98061095977755,461.24439152466596,582.5,-54.5,529.5,-54.5
1393172076305,175.4720343719498,582.5,-54.5,463.44915376751544,344.35710277727406,372.63824532579713,175.4720343719498,463.44915376751544,582.5,-54.5,529.5,-54.5
1393172076875,175.00302976889407,582.5,-54.5,462.30874375290387,344.35710277727406,372.63824532579713,175.00302976889407,462.30874375290387,582.5,-54.5,529.5,-54.5
1393172087032,344.35710277727406,582.5,-54.5,574.1330553592297,344.35710277727406,372.63824532579713,544.5165874069124,574.1330553592297,582.5,-54.5,529.5,-54.5
1393172101809,344.35710277727406,582.5,-54.5,464.72350169109563,344.35710277727406,372.63824532579713,511.7914985036948,464.72350169109563,582.5,-54.5,529.5,-54.5
1393172105892,344.35710277727406,582.5,-54.5,462.75244786165797,344.35710277727406,372.63824532579713,514.0818889174499,462.75244786165797,582.5,-54.5,529.5,-54.5
1393172111235,344.35710277727406,582.5,-54.5,461.2506284618081,344.35710277727406,372.63824532579713,513.923552639489,461.2506284618081,582.5,-54.5,529.5,-54.5
1393172126392,-61.1556226933932,582.5,-54.5,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,582.5,-54.5,529.5,-54.5
1393172140452,-61.1556226933932,512.9872911513208,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,505.3850194557914,466.90952313856417,512.9872911513208,415.4682414178746
1393172147812,-61.1556226933932,428.5590235737177,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,289.22368060038355,470.67574710747476,428.5590235737177,484.5230757370708
1393172148960,-61.1556226933932,449.0265595720907,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,253.26755530302626,470.93650358866626,449.0265595720907,469.46311236475606
1393172157078,-61.1556226933932,380.78110476708537,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,202.72053819683663,468.11826501220276,380.78110476708537,476.82757528331206
1393172163955,-61.1556226933932,417.3108005113014,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,226.44218348471122,469.4884277546912,417.3108005113014,470.6164884548848
1393172176515,-61.1556226933932,431.63201139537387,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,238.07122612209378,469.6173898010702,431.63201139537387,471.86270062844653
1393172177841,-61.1556226933932,436.2536925710315,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,244.43862167920975,470.9097455871545,436.2536925710315,471.6134178878418
1393172184190,-61.1556226933932,534.1385783518715,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,445.12367656414995,484.3784256497063,534.1385783518715,448.5588389052466
1393172204824,-61.1556226933932,495.1047515129401,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,316.8400098794484,476.9955375634614,495.1047515129401,470.0038948640232
1393172213838,-61.1556226933932,386.17611662321724,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,203.43042764681888,467.4016977567335,386.17611662321724,476.5391265307802
1393172214989,-61.1556226933932,418.53045036049207,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,227.5479852718678,469.64150167249113,418.53045036049207,473.75332897380554
1393172220281,-61.1556226933932,344.35710277727406,372.63824532579713,517.2989252834005,344.35710277727406,372.63824532579713,-61.1556226933932,517.2989252834005,178.26574846086692,451.5520038220037,259.5734173582081,477.8351852419603
