time,minx,maxx,miny,maxy,G1x,G1y,G2x,G2y,HAx,HAy,HOx,HOy
1393179068978,529.5,582.5,-54.5,423,529.5,423,550.4975281421016,375.4279093173145,582.5,-54.5,529.5,-54.5
1393179077561,400.6675055888751,582.5,-54.5,472.167757500731,400.6675055888751,365.8761581384638,479.7668401746365,472.167757500731,582.5,-54.5,529.5,-54.5
1393179089037,400.6675055888751,582.5,-54.5,462.20150684382963,400.6675055888751,365.8761581384638,565.3537386188175,462.20150684382963,582.5,-54.5,529.5,-54.5
1393179095209,400.6675055888751,582.5,-54.5,462.41620642464034,400.6675055888751,365.8761581384638,566.1500396789401,462.41620642464034,582.5,-54.5,529.5,-54.5
1393179097173,400.6675055888751,582.5,-54.5,462.0982015531488,400.6675055888751,365.8761581384638,566.5655531726337,462.0982015531488,582.5,-54.5,529.5,-54.5
1393179097868,400.6675055888751,582.5,-54.5,461.55899779507945,400.6675055888751,365.8761581384638,566.7744323794828,461.55899779507945,582.5,-54.5,529.5,-54.5
1393179119041,400.6675055888751,582.5,-54.5,461.28449146615344,400.6675055888751,365.8761581384638,566.7097254637031,461.28449146615344,582.5,-54.5,529.5,-54.5
1393179122410,400.6675055888751,582.5,-54.5,461.764874519326,400.6675055888751,365.8761581384638,566.9103561648926,461.764874519326,582.5,-54.5,529.5,-54.5
1393179123876,400.6675055888751,582.5,-54.5,460.9426914864771,400.6675055888751,365.8761581384638,566.4414454398493,460.9426914864771,582.5,-54.5,529.5,-54.5
1393179124419,400.6675055888751,582.5,-54.5,462.0936489421372,400.6675055888751,365.8761581384638,577.1877149477475,462.0936489421372,582.5,-54.5,529.5,-54.5
1393179127701,400.6675055888751,582.5,-54.5,462.1505057857282,400.6675055888751,365.8761581384638,567.912471266573,462.1505057857282,582.5,-54.5,529.5,-54.5
1393179130895,400.6675055888751,582.5,-54.5,462.57717975813875,400.6675055888751,365.8761581384638,567.5162919537597,462.57717975813875,582.5,-54.5,529.5,-54.5
1393179139911,400.6675055888751,582.5,-54.5,462.07035283408084,400.6675055888751,365.8761581384638,566.6763308084614,462.07035283408084,582.5,-54.5,529.5,-54.5
1393179146301,400.6675055888751,582.5,-54.5,461.7495750955741,400.6675055888751,365.8761581384638,566.7574859541991,461.7495750955741,582.5,-54.5,529.5,-54.5
1393179153488,400.6675055888751,582.5,-54.5,463.24952682743105,400.6675055888751,365.8761581384638,566.537450313305,463.24952682743105,582.5,-54.5,529.5,-54.5
1393179154951,400.6675055888751,582.5,-54.5,463.61055350984657,400.6675055888751,365.8761581384638,531.0536706126284,463.61055350984657,582.5,-54.5,529.5,-54.5
1393179156873,400.6675055888751,582.5,-54.5,459.36748153669873,400.6675055888751,365.8761581384638,560.878533031945,459.36748153669873,582.5,-54.5,529.5,-54.5
1393179160536,400.6675055888751,582.5,-54.5,462.03085309586436,400.6675055888751,365.8761581384638,566.2917230093335,462.03085309586436,582.5,-54.5,529.5,-54.5
1393179171901,400.6675055888751,582.5,-54.5,463.0997566688982,400.6675055888751,365.8761581384638,566.1475049063645,463.0997566688982,582.5,-54.5,529.5,-54.5
1393179188643,400.6675055888751,582.5,-54.5,460.8114436206081,400.6675055888751,365.8761581384638,565.930569268431,460.8114436206081,582.5,-54.5,529.5,-54.5
1393179201415,401.1890113398518,690.9503482476562,-54.5,463.2379451606439,401.1890113398518,364.63196533882495,690.9503482476562,463.2379451606439,582.5,-54.5,529.5,-54.5
1393179206145,401.1890113398518,582.5,-54.5,478.4780572124911,401.1890113398518,364.63196533882495,516.7619943976215,478.4780572124911,582.5,-54.5,529.5,-54.5
1393179208112,401.1890113398518,582.5,-54.5,461.68169751036976,401.1890113398518,364.63196533882495,564.1913797153395,461.68169751036976,582.5,-54.5,529.5,-54.5
1393179211776,401.1890113398518,582.5,-54.5,461.61922022708177,401.1890113398518,364.63196533882495,566.8007312274163,461.61922022708177,582.5,-54.5,529.5,-54.5
1393179213734,401.1890113398518,582.5,-54.5,462.92278628664735,401.1890113398518,364.63196533882495,566.8593543578617,462.92278628664735,582.5,-54.5,529.5,-54.5
1393179222898,401.1890113398518,582.5,-54.5,462.07476632668,401.1890113398518,364.63196533882495,565.864975373126,462.07476632668,582.5,-54.5,529.5,-54.5
1393179234504,401.1890113398518,582.5,-54.5,461.7694812276193,401.1890113398518,364.63196533882495,565.0601683014672,461.7694812276193,582.5,-54.5,529.5,-54.5
1393179235169,401.1890113398518,582.5,-54.5,461.72432391896234,401.1890113398518,364.63196533882495,566.6293734110621,461.72432391896234,582.5,-54.5,529.5,-54.5
